"InsuranProviderID","Insurance Provider"
"71557971","Medicare"
"71559445","Medicare"
"71560919","Cigna"
"71562393","UnitedHealthcare"
"71563867","Aetna"
"71565341","Aetna"
"71566815","Medicare"
"71568289","Cigna"
"71569763","Aetna"
"71571237","Aetna"
"71572711","Blue Cross"
"71574185","UnitedHealthcare"
"71575659","UnitedHealthcare"
"71577133","Cigna"
"71578607","Cigna"
"71580081","Aetna"
"71581555","Blue Cross"
"71583029","Aetna"
"71584503","Aetna"
"71585977","Medicare"
"71587451","Medicare"
"71588925","Cigna"
"71590399","Medicare"
"71591873","UnitedHealthcare"
"71593347","Aetna"
"71594821","Aetna"
"71596295","Cigna"
"71597769","Blue Cross"
"71599243","Medicare"
"71600717","Cigna"
"71602191","UnitedHealthcare"
"71603665","Blue Cross"
"71605139","Medicare"
"71606613","Medicare"
"71608087","Aetna"
"71609561","Cigna"
"71611035","Blue Cross"
"71612509","Aetna"
"71613983","Blue Cross"
"71615457","Cigna"
"71616931","Medicare"
"71618405","Medicare"
"71619879","Medicare"
"71621353","Medicare"
"71622827","Aetna"
"71624301","UnitedHealthcare"
"71625775","UnitedHealthcare"
"71627249","Blue Cross"
"71628723","UnitedHealthcare"
"71630197","UnitedHealthcare"
"71631671","Medicare"
"71633145","UnitedHealthcare"
"71634619","UnitedHealthcare"
"71636093","Cigna"
"71637567","Medicare"
"71639041","Blue Cross"
"71640515","Medicare"
"71641989","Blue Cross"
"71643463","UnitedHealthcare"
"71644937","UnitedHealthcare"
"71646411","Blue Cross"
"71647885","Aetna"
"71649359","UnitedHealthcare"
"71650833","Medicare"
"71652307","Blue Cross"
"71653781","Cigna"
"71655255","Medicare"
"71656729","Medicare"
"71658203","Cigna"
"71659677","Aetna"
"71661151","UnitedHealthcare"
"71662625","UnitedHealthcare"
"71664099","Aetna"
"71665573","Aetna"
"71667047","Medicare"
"71668521","Aetna"
"71669995","Blue Cross"
"71671469","Aetna"
"71672943","Medicare"
"71674417","Cigna"
"71675891","Medicare"
"71677365","Aetna"
"71678839","Medicare"
"71680313","Aetna"
"71681787","UnitedHealthcare"
"71683261","Aetna"
"71684735","Cigna"
"71686209","Cigna"
"71687683","Aetna"
"71689157","Medicare"
"71690631","UnitedHealthcare"
"71692105","Cigna"
"71693579","Cigna"
"71695053","Medicare"
"71696527","Cigna"
"71698001","Cigna"
"71699475","Blue Cross"
"71700949","Medicare"
"71702423","Blue Cross"
"71703897","Cigna"
"71705371","Blue Cross"
"71706845","Medicare"
"71708319","Blue Cross"
"71709793","UnitedHealthcare"
"71711267","Blue Cross"
"71712741","Aetna"
"71714215","Aetna"
"71715689","Cigna"
"71717163","Medicare"
"71718637","UnitedHealthcare"
"71720111","Cigna"
"71721585","Aetna"
"71723059","Blue Cross"
"71724533","Medicare"
"71726007","UnitedHealthcare"
"71727481","Cigna"
"71728955","Aetna"
"71730429","UnitedHealthcare"
"71731903","UnitedHealthcare"
"71733377","Medicare"
"71734851","UnitedHealthcare"
"71736325","Blue Cross"
"71737799","Cigna"
"71739273","Cigna"
"71740747","Aetna"
"71742221","UnitedHealthcare"
"71743695","Blue Cross"
"71745169","Medicare"
"71746643","Aetna"
"71748117","Blue Cross"
"71749591","Cigna"
"71751065","UnitedHealthcare"
"71752539","Cigna"
"71754013","Medicare"
"71755487","UnitedHealthcare"
"71756961","Blue Cross"
"71758435","Blue Cross"
"71759909","Aetna"
"71761383","UnitedHealthcare"
"71762857","Aetna"
"71764331","Medicare"
"71765805","Cigna"
"71767279","Aetna"
"71768753","Aetna"
"71770227","Medicare"
"71771701","UnitedHealthcare"
"71773175","Blue Cross"
"71774649","Medicare"
"71776123","UnitedHealthcare"
"71777597","Cigna"
"71779071","Cigna"
"71780545","Blue Cross"
"71782019","Medicare"
"71783493","Medicare"
"71784967","Medicare"
"71786441","UnitedHealthcare"
"71787915","Blue Cross"
"71789389","Cigna"
"71790863","UnitedHealthcare"
"71792337","Blue Cross"
"71793811","Aetna"
"71795285","Aetna"
"71796759","Blue Cross"
"71798233","Cigna"
"71799707","Medicare"
"71801181","Medicare"
"71802655","Blue Cross"
"71804129","Medicare"
"71805603","Aetna"
"71807077","Medicare"
"71808551","Medicare"
"71810025","Medicare"
"71811499","Cigna"
"71812973","Blue Cross"
"71814447","UnitedHealthcare"
"71815921","Blue Cross"
"71817395","Aetna"
"71818869","Blue Cross"
"71820343","UnitedHealthcare"
"71821817","UnitedHealthcare"
"71823291","Blue Cross"
"71824765","Cigna"
"71826239","Blue Cross"
"71827713","Cigna"
"71829187","UnitedHealthcare"
"71830661","Medicare"
"71832135","Aetna"
"71833609","Aetna"
"71835083","Cigna"
"71836557","Cigna"
"71838031","UnitedHealthcare"
"71839505","UnitedHealthcare"
"71840979","Aetna"
"71842453","UnitedHealthcare"
"71843927","Cigna"
"71845401","Blue Cross"
"71846875","Cigna"
"71848349","Aetna"
"71849823","Aetna"
"71851297","UnitedHealthcare"
"71852771","Blue Cross"
"71854245","Cigna"
"71855719","Cigna"
"71857193","Medicare"
"71858667","Aetna"
"71860141","Cigna"
"71861615","UnitedHealthcare"
"71863089","Aetna"
"71864563","Blue Cross"
"71866037","Blue Cross"
"71867511","UnitedHealthcare"
"71868985","UnitedHealthcare"
"71870459","Medicare"
"71871933","Aetna"
"71873407","UnitedHealthcare"
"71874881","Cigna"
"71876355","Cigna"
"71877829","Aetna"
"71879303","Medicare"
"71880777","Cigna"
"71882251","Aetna"
"71883725","Medicare"
"71885199","Medicare"
"71886673","Medicare"
"71888147","Medicare"
"71889621","Blue Cross"
"71891095","Cigna"
"71892569","Blue Cross"
"71894043","Medicare"
"71895517","Medicare"
"71896991","Blue Cross"
"71898465","Aetna"
"71899939","Medicare"
"71901413","Aetna"
"71902887","UnitedHealthcare"
"71904361","UnitedHealthcare"
"71905835","Medicare"
"71907309","Aetna"
"71908783","UnitedHealthcare"
"71910257","Medicare"
"71911731","Cigna"
"71913205","UnitedHealthcare"
"71914679","Medicare"
"71916153","Cigna"
"71917627","Cigna"
"71919101","Medicare"
"71920575","Aetna"
"71922049","UnitedHealthcare"
"71923523","Cigna"
"71924997","UnitedHealthcare"
"71926471","Aetna"
"71927945","Aetna"
"71929419","Cigna"
"71930893","Blue Cross"
"71932367","Aetna"
"71933841","Blue Cross"
"71935315","Medicare"
"71936789","Blue Cross"
"71938263","Aetna"
"71939737","Blue Cross"
"71941211","Aetna"
"71942685","Aetna"
"71944159","Cigna"
"71945633","UnitedHealthcare"
"71947107","Blue Cross"
"71948581","Medicare"
"71950055","UnitedHealthcare"
"71951529","Aetna"
"71953003","Aetna"
"71954477","Blue Cross"
"71955951","Blue Cross"
"71957425","Blue Cross"
"71958899","Aetna"
"71960373","Blue Cross"
"71961847","Aetna"
"71963321","Cigna"
"71964795","Medicare"
"71966269","Medicare"
"71967743","Aetna"
"71969217","Blue Cross"
"71970691","Medicare"
"71972165","Aetna"
"71973639","Blue Cross"
"71975113","Blue Cross"
"71976587","Cigna"
"71978061","Aetna"
"71979535","Aetna"
"71981009","Blue Cross"
"71982483","UnitedHealthcare"
"71983957","UnitedHealthcare"
"71985431","Aetna"
"71986905","Blue Cross"
"71988379","Cigna"
"71989853","Aetna"
"71991327","Aetna"
"71992801","Aetna"
"71994275","Cigna"
"71995749","Blue Cross"
"71997223","Aetna"
"71998697","Cigna"
"72000171","Aetna"
"72001645","Aetna"
"72003119","Medicare"
"72004593","UnitedHealthcare"
"72006067","Medicare"
"72007541","Cigna"
"72009015","Cigna"
"72010489","Cigna"
"72011963","UnitedHealthcare"
"72013437","Blue Cross"
"72014911","UnitedHealthcare"
"72016385","UnitedHealthcare"
"72017859","Cigna"
"72019333","Blue Cross"
"72020807","Blue Cross"
"72022281","Medicare"
"72023755","Blue Cross"
"72025229","Cigna"
"72026703","Cigna"
"72028177","Blue Cross"
"72029651","UnitedHealthcare"
"72031125","UnitedHealthcare"
"72032599","Blue Cross"
"72034073","UnitedHealthcare"
"72035547","Medicare"
"72037021","Cigna"
"72038495","Medicare"
"72039969","Blue Cross"
"72041443","UnitedHealthcare"
"72042917","Aetna"
"72044391","Cigna"
"72045865","Aetna"
"72047339","Medicare"
"72048813","Aetna"
"72050287","Cigna"
"72051761","Cigna"
"72053235","Aetna"
"72054709","Cigna"
"72056183","Cigna"
"72057657","Aetna"
"72059131","Blue Cross"
"72060605","Medicare"
"72062079","Blue Cross"
"72063553","Blue Cross"
"72065027","UnitedHealthcare"
"72066501","Cigna"
"72067975","Aetna"
"72069449","Blue Cross"
"72070923","Aetna"
"72072397","Aetna"
"72073871","UnitedHealthcare"
"72075345","Cigna"
"72076819","Blue Cross"
"72078293","Blue Cross"
"72079767","UnitedHealthcare"
"72081241","Medicare"
"72082715","Medicare"
"72084189","Aetna"
"72085663","Cigna"
"72087137","Aetna"
"72088611","Medicare"
"72090085","Aetna"
"72091559","UnitedHealthcare"
"72093033","Blue Cross"
"72094507","Blue Cross"
"72095981","UnitedHealthcare"
"72097455","Blue Cross"
"72098929","Cigna"
"72100403","Blue Cross"
"72101877","Blue Cross"
"72103351","UnitedHealthcare"
"72104825","UnitedHealthcare"
"72106299","Cigna"
"72107773","UnitedHealthcare"
"72109247","Blue Cross"
"72110721","Aetna"
"72112195","Cigna"
"72113669","Cigna"
"72115143","Aetna"
"72116617","UnitedHealthcare"
"72118091","UnitedHealthcare"
"72119565","Aetna"
"72121039","Blue Cross"
"72122513","Blue Cross"
"72123987","Blue Cross"
"72125461","Cigna"
"72126935","Medicare"
"72128409","Medicare"
"72129883","Aetna"
"72131357","Cigna"
"72132831","Medicare"
"72134305","Cigna"
"72135779","UnitedHealthcare"
"72137253","Blue Cross"
"72138727","Cigna"
"72140201","Aetna"
"72141675","Aetna"
"72143149","Blue Cross"
"72144623","UnitedHealthcare"
"72146097","Blue Cross"
"72147571","Cigna"
"72149045","UnitedHealthcare"
"72150519","Medicare"
"72151993","UnitedHealthcare"
"72153467","Blue Cross"
"72154941","Aetna"
"72156415","Medicare"
"72157889","Cigna"
"72159363","Aetna"
"72160837","Aetna"
"72162311","UnitedHealthcare"
"72163785","Cigna"
"72165259","Blue Cross"
"72166733","Blue Cross"
"72168207","Blue Cross"
"72169681","UnitedHealthcare"
"72171155","Medicare"
"72172629","Medicare"
"72174103","Blue Cross"
"72175577","UnitedHealthcare"
"72177051","Medicare"
"72178525","Aetna"
"72179999","Aetna"
"72181473","Medicare"
"72182947","Blue Cross"
"72184421","Cigna"
"72185895","Medicare"
"72187369","Aetna"
"72188843","Cigna"
"72190317","Medicare"
"72191791","Blue Cross"
"72193265","UnitedHealthcare"
"72194739","UnitedHealthcare"
"72196213","Cigna"
"72197687","Blue Cross"
"72199161","Cigna"
"72200635","Medicare"
"72202109","UnitedHealthcare"
"72203583","UnitedHealthcare"
"72205057","Cigna"
"72206531","Blue Cross"
"72208005","Cigna"
"72209479","Blue Cross"
"72210953","Cigna"
"72212427","Blue Cross"
"72213901","Blue Cross"
"72215375","UnitedHealthcare"
"72216849","Aetna"
"72218323","Aetna"
"72219797","Blue Cross"
"72221271","UnitedHealthcare"
"72222745","Aetna"
"72224219","Blue Cross"
"72225693","Cigna"
"72227167","Aetna"
"72228641","Cigna"
"72230115","Blue Cross"
"72231589","UnitedHealthcare"
"72233063","Aetna"
"72234537","Medicare"
"72236011","Medicare"
"72237485","UnitedHealthcare"
"72238959","Blue Cross"
"72240433","Blue Cross"
"72241907","UnitedHealthcare"
"72243381","UnitedHealthcare"
"72244855","Cigna"
"72246329","Blue Cross"
"72247803","Cigna"
"72249277","Medicare"
"72250751","UnitedHealthcare"
"72252225","Aetna"
"72253699","Blue Cross"
"72255173","Aetna"
"72256647","Blue Cross"
"72258121","Blue Cross"
"72259595","Cigna"
"72261069","Aetna"
"72262543","UnitedHealthcare"
"72264017","Aetna"
"72265491","Aetna"
"72266965","UnitedHealthcare"
"72268439","UnitedHealthcare"
"72269913","Medicare"
"72271387","Medicare"
"72272861","UnitedHealthcare"
"72274335","UnitedHealthcare"
"72275809","Blue Cross"
"72277283","Medicare"
"72278757","Medicare"
"72280231","Medicare"
"72281705","Blue Cross"
"72283179","Blue Cross"
"72284653","Blue Cross"
"72286127","Blue Cross"
"72287601","Aetna"
"72289075","Medicare"
"72290549","Aetna"
"72292023","UnitedHealthcare"
"72293497","Cigna"
"72294971","Aetna"
"72296445","Aetna"
"72297919","Medicare"
"72299393","Medicare"
"72300867","Medicare"
"72302341","UnitedHealthcare"
"72303815","Blue Cross"
"72305289","Blue Cross"
"72306763","Medicare"
"72308237","UnitedHealthcare"
"72309711","Cigna"
"72311185","Blue Cross"
"72312659","Aetna"
"72314133","Cigna"
"72315607","Aetna"
"72317081","Blue Cross"
"72318555","Medicare"
"72320029","Medicare"
"72321503","Aetna"
"72322977","Aetna"
"72324451","UnitedHealthcare"
"72325925","UnitedHealthcare"
"72327399","Aetna"
"72328873","UnitedHealthcare"
"72330347","Medicare"
"72331821","UnitedHealthcare"
"72333295","UnitedHealthcare"
"72334769","UnitedHealthcare"
"72336243","Aetna"
"72337717","Aetna"
"72339191","Blue Cross"
"72340665","Cigna"
"72342139","Aetna"
"72343613","Medicare"
"72345087","UnitedHealthcare"
"72346561","Cigna"
"72348035","UnitedHealthcare"
"72349509","Aetna"
"72350983","Aetna"
"72352457","Cigna"
"72353931","UnitedHealthcare"
"72355405","UnitedHealthcare"
"72356879","Blue Cross"
"72358353","Aetna"
"72359827","Blue Cross"
"72361301","Blue Cross"
"72362775","Blue Cross"
"72364249","Aetna"
"72365723","Medicare"
"72367197","Cigna"
"72368671","Cigna"
"72370145","Aetna"
"72371619","Medicare"
"72373093","Aetna"
"72374567","Medicare"
"72376041","Aetna"
"72377515","Blue Cross"
"72378989","UnitedHealthcare"
"72380463","Medicare"
"72381937","Blue Cross"
"72383411","Blue Cross"
"72384885","Blue Cross"
"72386359","Medicare"
"72387833","Blue Cross"
"72389307","Aetna"
"72390781","UnitedHealthcare"
"72392255","UnitedHealthcare"
"72393729","Blue Cross"
"72395203","Blue Cross"
"72396677","Blue Cross"
"72398151","Cigna"
"72399625","Cigna"
"72401099","Cigna"
"72402573","Blue Cross"
"72404047","UnitedHealthcare"
"72405521","Aetna"
"72406995","UnitedHealthcare"
"72408469","UnitedHealthcare"
"72409943","Blue Cross"
"72411417","Medicare"
"72412891","Cigna"
"72414365","Cigna"
"72415839","UnitedHealthcare"
"72417313","Medicare"
"72418787","Cigna"
"72420261","Cigna"
"72421735","Cigna"
"72423209","UnitedHealthcare"
"72424683","Aetna"
"72426157","Cigna"
"72427631","Aetna"
"72429105","UnitedHealthcare"
"72430579","Medicare"
"72432053","Medicare"
"72433527","Aetna"
"72435001","Aetna"
"72436475","UnitedHealthcare"
"72437949","Blue Cross"
"72439423","Aetna"
"72440897","Medicare"
"72442371","Cigna"
"72443845","Aetna"
"72445319","Medicare"
"72446793","Medicare"
"72448267","UnitedHealthcare"
"72449741","UnitedHealthcare"
"72451215","Blue Cross"
"72452689","UnitedHealthcare"
"72454163","Aetna"
"72455637","UnitedHealthcare"
"72457111","UnitedHealthcare"
"72458585","Aetna"
"72460059","Cigna"
"72461533","Blue Cross"
"72463007","UnitedHealthcare"
"72464481","UnitedHealthcare"
"72465955","UnitedHealthcare"
"72467429","UnitedHealthcare"
"72468903","Cigna"
"72470377","Cigna"
"72471851","Medicare"
"72473325","Blue Cross"
"72474799","Blue Cross"
"72476273","Aetna"
"72477747","Aetna"
"72479221","Cigna"
"72480695","Cigna"
"72482169","Blue Cross"
"72483643","Aetna"
"72485117","Cigna"
"72486591","Cigna"
"72488065","Cigna"
"72489539","Aetna"
"72491013","UnitedHealthcare"
"72492487","Cigna"
"72493961","Medicare"
"72495435","UnitedHealthcare"
"72496909","Cigna"
"72498383","Blue Cross"
"72499857","Medicare"
"72501331","Cigna"
"72502805","Medicare"
"72504279","Medicare"
"72505753","Aetna"
"72507227","Medicare"
"72508701","Cigna"
"72510175","UnitedHealthcare"
"72511649","UnitedHealthcare"
"72513123","UnitedHealthcare"
"72514597","Aetna"
"72516071","UnitedHealthcare"
"72517545","Medicare"
"72519019","Blue Cross"
"72520493","Medicare"
"72521967","Cigna"
"72523441","Cigna"
"72524915","Medicare"
"72526389","Cigna"
"72527863","UnitedHealthcare"
"72529337","Aetna"
"72530811","Cigna"
"72532285","UnitedHealthcare"
"72533759","Aetna"
"72535233","Cigna"
"72536707","UnitedHealthcare"
"72538181","UnitedHealthcare"
"72539655","UnitedHealthcare"
"72541129","Aetna"
"72542603","UnitedHealthcare"
"72544077","Cigna"
"72545551","Aetna"
"72547025","Cigna"
"72548499","Medicare"
"72549973","Cigna"
"72551447","Aetna"
"72552921","UnitedHealthcare"
"72554395","Aetna"
"72555869","Blue Cross"
"72557343","Blue Cross"
"72558817","Blue Cross"
"72560291","Cigna"
"72561765","Blue Cross"
"72563239","Blue Cross"
"72564713","Aetna"
"72566187","Medicare"
"72567661","Cigna"
"72569135","UnitedHealthcare"
"72570609","Cigna"
"72572083","Aetna"
"72573557","Blue Cross"
"72575031","Blue Cross"
"72576505","UnitedHealthcare"
"72577979","Medicare"
"72579453","Blue Cross"
"72580927","Blue Cross"
"72582401","Aetna"
"72583875","Blue Cross"
"72585349","Aetna"
"72586823","Blue Cross"
"72588297","Aetna"
"72589771","Aetna"
"72591245","Blue Cross"
"72592719","Aetna"
"72594193","Medicare"
"72595667","Aetna"
"72597141","UnitedHealthcare"
"72598615","Cigna"
"72600089","Cigna"
"72601563","Aetna"
"72603037","Blue Cross"
"72604511","Cigna"
"72605985","Medicare"
"72607459","Blue Cross"
"72608933","Blue Cross"
"72610407","Blue Cross"
"72611881","UnitedHealthcare"
"72613355","Cigna"
"72614829","Medicare"
"72616303","Aetna"
"72617777","Aetna"
"72619251","Aetna"
"72620725","Medicare"
"72622199","UnitedHealthcare"
"72623673","UnitedHealthcare"
"72625147","UnitedHealthcare"
"72626621","Blue Cross"
"72628095","Cigna"
"72629569","Cigna"
"72631043","Cigna"
"72632517","Blue Cross"
"72633991","Blue Cross"
"72635465","Medicare"
"72636939","UnitedHealthcare"
"72638413","Cigna"
"72639887","Aetna"
"72641361","Cigna"
"72642835","Blue Cross"
"72644309","Aetna"
"72645783","Blue Cross"
"72647257","Blue Cross"
"72648731","Medicare"
"72650205","Aetna"
"72651679","Aetna"
"72653153","Cigna"
"72654627","Aetna"
"72656101","UnitedHealthcare"
"72657575","Aetna"
"72659049","Blue Cross"
"72660523","Aetna"
"72661997","UnitedHealthcare"
"72663471","Cigna"
"72664945","Aetna"
"72666419","Blue Cross"
"72667893","Medicare"
"72669367","Cigna"
"72670841","Medicare"
"72672315","Medicare"
"72673789","Cigna"
"72675263","Aetna"
"72676737","Aetna"
"72678211","UnitedHealthcare"
"72679685","Aetna"
"72681159","Aetna"
"72682633","Cigna"
"72684107","Aetna"
"72685581","Cigna"
"72687055","Aetna"
"72688529","Blue Cross"
"72690003","Aetna"
"72691477","UnitedHealthcare"
"72692951","UnitedHealthcare"
"72694425","Blue Cross"
"72695899","UnitedHealthcare"
"72697373","UnitedHealthcare"
"72698847","Aetna"
"72700321","Medicare"
"72701795","Medicare"
"72703269","Blue Cross"
"72704743","Aetna"
"72706217","Cigna"
"72707691","Aetna"
"72709165","Medicare"
"72710639","Aetna"
"72712113","Medicare"
"72713587","UnitedHealthcare"
"72715061","Blue Cross"
"72716535","Blue Cross"
"72718009","Aetna"
"72719483","Medicare"
"72720957","Blue Cross"
"72722431","Aetna"
"72723905","Blue Cross"
"72725379","Medicare"
"72726853","UnitedHealthcare"
"72728327","Cigna"
"72729801","Cigna"
"72731275","Blue Cross"
"72732749","Blue Cross"
"72734223","Cigna"
"72735697","Cigna"
"72737171","Aetna"
"72738645","Cigna"
"72740119","Blue Cross"
"72741593","Aetna"
"72743067","UnitedHealthcare"
"72744541","Blue Cross"
"72746015","Medicare"
"72747489","Cigna"
"72748963","Medicare"
"72750437","Blue Cross"
"72751911","UnitedHealthcare"
"72753385","Cigna"
"72754859","Cigna"
"72756333","Cigna"
"72757807","Blue Cross"
"72759281","Cigna"
"72760755","Cigna"
"72762229","Aetna"
"72763703","Medicare"
"72765177","Medicare"
"72766651","Blue Cross"
"72768125","Blue Cross"
"72769599","Medicare"
"72771073","Cigna"
"72772547","Blue Cross"
"72774021","Medicare"
"72775495","Aetna"
"72776969","Cigna"
"72778443","Aetna"
"72779917","Cigna"
"72781391","Medicare"
"72782865","Cigna"
"72784339","Cigna"
"72785813","Cigna"
"72787287","Medicare"
"72788761","Blue Cross"
"72790235","Blue Cross"
"72791709","Medicare"
"72793183","UnitedHealthcare"
"72794657","Cigna"
"72796131","UnitedHealthcare"
"72797605","Blue Cross"
"72799079","Blue Cross"
"72800553","Blue Cross"
"72802027","Medicare"
"72803501","Blue Cross"
"72804975","Blue Cross"
"72806449","Cigna"
"72807923","Medicare"
"72809397","Cigna"
"72810871","Cigna"
"72812345","UnitedHealthcare"
"72813819","Aetna"
"72815293","Medicare"
"72816767","UnitedHealthcare"
"72818241","Cigna"
"72819715","Medicare"
"72821189","Aetna"
"72822663","UnitedHealthcare"
"72824137","Medicare"
"72825611","Medicare"
"72827085","Medicare"
"72828559","Medicare"
"72830033","Cigna"
"72831507","Aetna"
"72832981","Cigna"
"72834455","Cigna"
"72835929","Cigna"
"72837403","Cigna"
"72838877","UnitedHealthcare"
"72840351","Blue Cross"
"72841825","Cigna"
"72843299","Blue Cross"
"72844773","Blue Cross"
"72846247","Medicare"
"72847721","Aetna"
"72849195","Blue Cross"
"72850669","Blue Cross"
"72852143","UnitedHealthcare"
"72853617","Aetna"
"72855091","UnitedHealthcare"
"72856565","Cigna"
"72858039","Aetna"
"72859513","Aetna"
"72860987","Cigna"
"72862461","Medicare"
"72863935","UnitedHealthcare"
"72865409","Blue Cross"
"72866883","Blue Cross"
"72868357","UnitedHealthcare"
"72869831","UnitedHealthcare"
"72871305","UnitedHealthcare"
"72872779","UnitedHealthcare"
"72874253","Blue Cross"
"72875727","Aetna"
"72877201","UnitedHealthcare"
"72878675","Aetna"
"72880149","Blue Cross"
"72881623","Aetna"
"72883097","Cigna"
"72884571","UnitedHealthcare"
"72886045","UnitedHealthcare"
"72887519","Aetna"
"72888993","UnitedHealthcare"
"72890467","UnitedHealthcare"
"72891941","Cigna"
"72893415","Cigna"
"72894889","Cigna"
"72896363","Blue Cross"
"72897837","Cigna"
"72899311","Cigna"
"72900785","Medicare"
"72902259","Cigna"
"72903733","Blue Cross"
"72905207","Medicare"
"72906681","Aetna"
"72908155","Medicare"
"72909629","Cigna"
"72911103","Cigna"
"72912577","Blue Cross"
"72914051","UnitedHealthcare"
"72915525","Cigna"
"72916999","Aetna"
"72918473","Medicare"
"72919947","Aetna"
"72921421","Medicare"
"72922895","Aetna"
"72924369","Blue Cross"
"72925843","Blue Cross"
"72927317","Cigna"
"72928791","Aetna"
"72930265","Blue Cross"
"72931739","Blue Cross"
"72933213","UnitedHealthcare"
"72934687","UnitedHealthcare"
"72936161","Blue Cross"
"72937635","Blue Cross"
"72939109","Medicare"
"72940583","Medicare"
"72942057","Cigna"
"72943531","Medicare"
"72945005","Medicare"
"72946479","Cigna"
"72947953","UnitedHealthcare"
"72949427","UnitedHealthcare"
"72950901","Medicare"
"72952375","Blue Cross"
"72953849","Medicare"
"72955323","UnitedHealthcare"
"72956797","Medicare"
"72958271","Cigna"
"72959745","Medicare"
"72961219","Aetna"
"72962693","UnitedHealthcare"
"72964167","UnitedHealthcare"
"72965641","Cigna"
"72967115","Medicare"
"72968589","UnitedHealthcare"
"72970063","Aetna"
"72971537","Aetna"
"72973011","UnitedHealthcare"
"72974485","Blue Cross"
"72975959","Medicare"
"72977433","Cigna"
"72978907","Blue Cross"
"72980381","Blue Cross"
"72981855","UnitedHealthcare"
"72983329","UnitedHealthcare"
"72984803","Blue Cross"
"72986277","UnitedHealthcare"
"72987751","Blue Cross"
"72989225","Medicare"
"72990699","Medicare"
"72992173","UnitedHealthcare"
"72993647","Cigna"
"72995121","Medicare"
"72996595","Blue Cross"
"72998069","Aetna"
"72999543","Medicare"
"73001017","Blue Cross"
"73002491","Medicare"
"73003965","Cigna"
"73005439","Medicare"
"73006913","UnitedHealthcare"
"73008387","Aetna"
"73009861","UnitedHealthcare"
"73011335","Blue Cross"
"73012809","UnitedHealthcare"
"73014283","UnitedHealthcare"
"73015757","UnitedHealthcare"
"73017231","Blue Cross"
"73018705","UnitedHealthcare"
"73020179","Aetna"
"73021653","Aetna"
"73023127","Medicare"
"73024601","UnitedHealthcare"
"73026075","Blue Cross"
"73027549","Blue Cross"
"73029023","Aetna"
"73030497","UnitedHealthcare"
"73031971","Aetna"
"73033445","UnitedHealthcare"
"73034919","Cigna"
"73036393","Cigna"
"73037867","Aetna"
"73039341","Medicare"
"73040815","UnitedHealthcare"
"73042289","Aetna"
"73043763","Blue Cross"
"73045237","Aetna"
"73046711","Cigna"
"73048185","Cigna"
"73049659","UnitedHealthcare"
"73051133","UnitedHealthcare"
"73052607","Blue Cross"
"73054081","Aetna"
"73055555","Medicare"
"73057029","Medicare"
"73058503","Cigna"
"73059977","Aetna"
"73061451","Blue Cross"
"73062925","Aetna"
"73064399","Medicare"
"73065873","Blue Cross"
"73067347","Cigna"
"73068821","Medicare"
"73070295","Aetna"
"73071769","Cigna"
"73073243","Blue Cross"
"73074717","Medicare"
"73076191","Blue Cross"
"73077665","Cigna"
"73079139","Blue Cross"
"73080613","Blue Cross"
"73082087","Aetna"
"73083561","Cigna"
"73085035","UnitedHealthcare"
"73086509","UnitedHealthcare"
"73087983","Blue Cross"
"73089457","Blue Cross"
"73090931","Medicare"
"73092405","Cigna"
"73093879","Medicare"
"73095353","UnitedHealthcare"
"73096827","UnitedHealthcare"
"73098301","Blue Cross"
"73099775","UnitedHealthcare"
"73101249","UnitedHealthcare"
"73102723","UnitedHealthcare"
"73104197","Medicare"
"73105671","Blue Cross"
"73107145","Cigna"
"73108619","Medicare"
"73110093","Medicare"
"73111567","Aetna"
"73113041","Blue Cross"
"73114515","Medicare"
"73115989","Aetna"
"73117463","Medicare"
"73118937","Blue Cross"
"73120411","Blue Cross"
"73121885","Cigna"
"73123359","Cigna"
"73124833","Blue Cross"
"73126307","Blue Cross"
"73127781","UnitedHealthcare"
"73129255","Blue Cross"
"73130729","UnitedHealthcare"
"73132203","Aetna"
"73133677","Aetna"
"73135151","Aetna"
"73136625","Blue Cross"
"73138099","Medicare"
"73139573","Aetna"
"73141047","Aetna"
"73142521","UnitedHealthcare"
"73143995","Aetna"
"73145469","Cigna"
"73146943","Blue Cross"
"73148417","Medicare"
"73149891","Cigna"
"73151365","UnitedHealthcare"
"73152839","Medicare"
"73154313","Medicare"
"73155787","Cigna"
"73157261","Cigna"
"73158735","Blue Cross"
"73160209","Medicare"
"73161683","Cigna"
"73163157","Cigna"
"73164631","Cigna"
"73166105","Blue Cross"
"73167579","UnitedHealthcare"
"73169053","Medicare"
"73170527","UnitedHealthcare"
"73172001","Aetna"
"73173475","Medicare"
"73174949","Medicare"
"73176423","UnitedHealthcare"
"73177897","Cigna"
"73179371","UnitedHealthcare"
"73180845","Blue Cross"
"73182319","Blue Cross"
"73183793","Cigna"
"73185267","Medicare"
"73186741","Cigna"
"73188215","Blue Cross"
"73189689","Medicare"
"73191163","Cigna"
"73192637","Aetna"
"73194111","Blue Cross"
"73195585","Blue Cross"
"73197059","Aetna"
"73198533","Blue Cross"
"73200007","Blue Cross"
"73201481","Medicare"
"73202955","Aetna"
"73204429","Medicare"
"73205903","Medicare"
"73207377","Cigna"
"73208851","UnitedHealthcare"
"73210325","Aetna"
"73211799","UnitedHealthcare"
"73213273","Aetna"
"73214747","Aetna"
"73216221","Aetna"
